run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max
DADCA_ACK_n20_u8_a8000m2_0-DADCA-ACK-0-20240121-16:27:49-30912,runattr,,,configname,DADCA_ACK_n20_u8_a8000m2_0-DADCA-ACK,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-ACK-0-20240121-16:27:49-30912,runattr,,,datetime,20240121-16:27:49,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-ACK-0-20240121-16:27:49-30912,runattr,,,experiment,DADCA_ACK_n20_u8_a8000m2_0-DADCA-ACK,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-ACK-0-20240121-16:27:49-30912,runattr,,,inifile,omnetpp.ini,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-ACK-0-20240121-16:27:49-30912,runattr,,,iterationvars,"$numFailuresUAV1=0, $failureDuration=3600s",,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-ACK-0-20240121-16:27:49-30912,runattr,,,iterationvarsf,"numFailuresUAV1=0,failureDuration=3600s-",,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-ACK-0-20240121-16:27:49-30912,runattr,,,measurement,"$numFailuresUAV1=0, $failureDuration=3600s",,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-ACK-0-20240121-16:27:49-30912,runattr,,,network,DADCA_ACK_n20_u8_a8000m2_0,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-ACK-0-20240121-16:27:49-30912,runattr,,,processid,30912,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-ACK-0-20240121-16:27:49-30912,runattr,,,repetition,0,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-ACK-0-20240121-16:27:49-30912,runattr,,,replication,#0,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-ACK-0-20240121-16:27:49-30912,runattr,,,resultdir,results,,,,,,,
