run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,runattr,,,configname,DADCA_ACK_n20_u8_a8000m2_0-DADCA,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,runattr,,,datetime,20240121-16:08:18,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,runattr,,,experiment,DADCA_ACK_n20_u8_a8000m2_0-DADCA,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,runattr,,,inifile,omnetpp.ini,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,runattr,,,iterationvars,"$numFailuresUAV1=1, $failureDuration=36000s",,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,runattr,,,iterationvarsf,"numFailuresUAV1=1,failureDuration=36000s-",,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,runattr,,,measurement,"$numFailuresUAV1=1, $failureDuration=36000s",,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,runattr,,,network,DADCA_ACK_n20_u8_a8000m2_0,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,runattr,,,processid,9100,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,runattr,,,repetition,0,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,runattr,,,replication,#0,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,runattr,,,resultdir,results,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,runattr,,,runnumber,3,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,runattr,,,seedset,3,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,itervar,,,failureDuration,36000s,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,itervar,,,numFailuresUAV1,1,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,param,,,*.numUAVs,8,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,param,,,*.sensors_1.mobility.initialLatitude,-15.81720683deg,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,param,,,*.sensors_1.mobility.initialLongitude,-47.92585532deg,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,param,,,*.sensors_2.mobility.initialLatitude,-15.80865940deg,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,param,,,*.sensors_2.mobility.initialLongitude,-47.92654023deg,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,param,,,*.sensors_3.mobility.initialLatitude,-15.80527555deg,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,param,,,*.sensors_3.mobility.initialLongitude,-47.92590388deg,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,param,,,*.sensors_4.mobility.initialLatitude,-15.80207010deg,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,param,,,*.sensors_4.mobility.initialLongitude,-47.92562827deg,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,param,,,*.sensors_5.mobility.initialLatitude,-15.79660920deg,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,param,,,*.sensors_5.mobility.initialLongitude,-47.92657704deg,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,param,,,*.sensors_6.mobility.initialLatitude,-15.83416525deg,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,param,,,*.sensors_6.mobility.initialLongitude,-47.92401400deg,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,param,,,*.sensors_7.mobility.initialLatitude,-15.82897886deg,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,param,,,*.sensors_7.mobility.initialLongitude,-47.92348536deg,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,param,,,*.sensors_8.mobility.initialLatitude,-15.82047352deg,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,param,,,*.sensors_8.mobility.initialLongitude,-47.92395109deg,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,param,,,*.sensors_9.mobility.initialLatitude,-15.81466641deg,,,,,,,
DADCA_ACK_n20_u8_a8000m2_0-DADCA-3-20240121-16:08:18-9100,param,,,*.sensors_9.mobility.initialLongitude,-47.92333821deg,,,,,,,
