run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max
DADCA_ACK_n20_u16_a8000m2_0-DADCA-1-20240121-17:20:18-16588,runattr,,,configname,DADCA_ACK_n20_u16_a8000m2_0-DADCA,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-1-20240121-17:20:18-16588,runattr,,,datetime,20240121-17:20:18,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-1-20240121-17:20:18-16588,runattr,,,experiment,DADCA_ACK_n20_u16_a8000m2_0-DADCA,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-1-20240121-17:20:18-16588,runattr,,,inifile,omnetpp.ini,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-1-20240121-17:20:18-16588,runattr,,,iterationvars,"$numFailuresUAV1=0, $failureDuration=36000s",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-1-20240121-17:20:18-16588,runattr,,,iterationvarsf,"numFailuresUAV1=0,failureDuration=36000s-",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-1-20240121-17:20:18-16588,runattr,,,measurement,"$numFailuresUAV1=0, $failureDuration=36000s",,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-1-20240121-17:20:18-16588,runattr,,,network,DADCA_ACK_n20_u16_a8000m2_0,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-1-20240121-17:20:18-16588,runattr,,,processid,16588,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-1-20240121-17:20:18-16588,runattr,,,repetition,0,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-1-20240121-17:20:18-16588,runattr,,,replication,#0,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-1-20240121-17:20:18-16588,runattr,,,resultdir,results,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-1-20240121-17:20:18-16588,runattr,,,runnumber,1,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-1-20240121-17:20:18-16588,runattr,,,seedset,1,,,,,,,
DADCA_ACK_n20_u16_a8000m2_0-DADCA-1-20240121-17:20:18-16588,itervar,,,failureDuration,36000s,,,,,,,
